transaction_id,customer_id,product_id,store_id,transaction_date,year,month,quarter,day_of_week,quantity,unit_price,discount_amount,total_revenue,gross_profit,payment_method,channel,order_status,is_returned,delivery_days
TXN059332,CUST00156,PROD0024,ST006,2022-07-15,2022,7,Q3,Friday,1,3.76,0.0,3.76,1.32,Apple Pay,Online,Completed,0,5.0
TXN059333,CUST07224,PROD0030,ST018,2023-03-12,2023,3,Q1,Sunday,2,60.42,6.04,0.0,0.0,Credit Card,Online,Returned,1,0.0
TXN059334,CUST04338,PROD0072,ST001,2024-04-25,2024,4,Q2,Thursday,1,73.45,3.67,69.78,29.31,Debit Card,Online,Completed,0,2.0
TXN059335,CUST07702,PROD0008,ST009,2023-01-02,2023,1,Q1,Monday,2,272.09,0.0,454.43,152.37,PayPal,In-Store,Completed,0,0.0
TXN059336,CUST00804,PROD0040,ST016,2024-12-12,2024,12,Q4,Thursday,1,31.54,0.0,36.42,16.4,Credit Card,In-Store,Completed,0,2.0
TXN059337,CUST06548,PROD0011,ST015,2023-10-24,2023,10,Q4,Tuesday,1,38.78,1.94,36.84,16.58,Credit Card,In-Store,Completed,0,3.0
TXN059338,CUST07958,PROD0040,ST010,2022-02-10,2022,2,Q1,Thursday,3,31.54,4.73,89.89,46.74,Credit Card,Online,Completed,0,2.0
TXN059339,CUST00041,PROD0025,ST017,2023-07-24,2023,7,Q3,Monday,2,47.78,0.0,95.56,33.45,Google Pay,In-Store,Completed,0,3.0
TXN059340,CUST06712,PROD0058,ST007,2024-03-29,2024,3,Q1,Friday,1,14.29,1.43,12.86,2.83,Debit Card,Mobile App,Completed,0,3.0
TXN059341,CUST05793,PROD0052,ST017,2023-01-26,2023,1,Q1,Thursday,5,13.38,3.35,58.43,13.98,Google Pay,In-Store,Completed,0,1.0
TXN059342,CUST00695,PROD0032,ST016,2023-07-15,2023,7,Q3,Saturday,1,61.34,9.2,52.14,27.11,PayPal,Online,Completed,0,3.0
TXN059343,CUST05557,PROD0013,ST008,2022-11-01,2022,11,Q4,Tuesday,1,63.47,6.35,63.4,25.7,PayPal,In-Store,Completed,0,5.0
TXN059344,CUST00751,PROD0029,ST011,2023-06-15,2023,6,Q2,Thursday,5,44.97,0.0,224.85,78.7,PayPal,In-Store,Completed,0,0.0
TXN059345,CUST04292,PROD0039,ST008,2022-08-26,2022,8,Q3,Friday,1,4.09,0.2,3.89,2.02,PayPal,In-Store,Completed,0,2.0
TXN059346,CUST07244,PROD0064,ST017,2022-04-03,2022,4,Q2,Sunday,1,3.04,0.0,3.04,1.22,Gift Card,Online,Completed,0,2.0
TXN059347,CUST00677,PROD0033,ST004,2022-11-02,2022,11,Q4,Wednesday,1,27.76,2.78,0.0,0.0,PayPal,Online,Returned,1,0.0
TXN059348,CUST01089,PROD0014,ST006,2023-08-01,2023,8,Q3,Tuesday,2,1.99,0.2,3.78,1.7,Debit Card,In-Store,Completed,0,2.0
TXN059349,CUST04715,PROD0053,ST002,2022-02-18,2022,2,Q1,Friday,1,9.88,0.0,9.88,2.17,Apple Pay,Mobile App,Completed,0,2.0
TXN059350,CUST03716,PROD0016,ST004,2022-05-28,2022,5,Q2,Saturday,1,35.32,3.53,31.79,14.31,Debit Card,In-Store,Completed,0,0.0
TXN059351,CUST02736,PROD0045,ST009,2023-10-16,2023,10,Q4,Monday,2,1.99,0.4,3.58,1.36,Apple Pay,Mobile App,Completed,0,1.0
TXN059352,CUST05676,PROD0076,ST018,2022-03-28,2022,3,Q1,Monday,1,55.55,8.33,0.0,0.0,Debit Card,Mobile App,Cancelled,0,5.0
TXN059353,CUST00900,PROD0046,ST003,2024-01-29,2024,1,Q1,Monday,2,32.61,0.0,0.0,0.0,Debit Card,In-Store,Returned,1,3.0
TXN059354,CUST06168,PROD0071,ST012,2022-04-06,2022,4,Q2,Wednesday,1,44.03,0.0,0.0,0.0,Apple Pay,In-Store,Returned,1,3.0
TXN059355,CUST00622,PROD0015,ST001,2022-01-29,2022,1,Q1,Saturday,1,1.99,0.0,1.83,0.9,PayPal,In-Store,Completed,0,3.0
TXN059356,CUST04729,PROD0049,ST001,2022-10-24,2022,10,Q4,Monday,3,80.46,12.07,229.31,87.14,Credit Card,In-Store,Completed,0,0.0
TXN059357,CUST06789,PROD0031,ST008,2023-02-13,2023,2,Q1,Monday,2,17.17,0.0,34.34,17.86,PayPal,Online,Completed,0,5.0
TXN059358,CUST05006,PROD0055,ST014,2024-09-11,2024,9,Q3,Wednesday,1,30.37,0.0,30.37,6.68,Credit Card,Online,Completed,0,3.0
TXN059359,CUST06103,PROD0011,ST002,2022-02-02,2022,2,Q1,Wednesday,3,38.78,11.63,104.71,47.12,Credit Card,In-Store,Completed,0,1.0
TXN059360,CUST02578,PROD0067,ST007,2023-04-28,2023,4,Q2,Friday,3,14.28,4.28,38.56,15.42,PayPal,In-Store,Completed,0,1.0
TXN059361,CUST05929,PROD0052,ST018,2024-09-13,2024,9,Q3,Friday,2,13.38,0.0,26.76,5.89,Credit Card,In-Store,Completed,0,5.0
TXN059362,CUST06753,PROD0041,ST014,2023-10-26,2023,10,Q4,Thursday,1,98.23,4.91,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN059363,CUST00763,PROD0045,ST011,2023-03-08,2023,3,Q1,Wednesday,2,1.99,0.6,0.0,0.0,PayPal,In-Store,Returned,1,0.0
TXN059364,CUST00678,PROD0058,ST010,2023-02-01,2023,2,Q1,Wednesday,3,14.29,0.0,42.87,9.43,Debit Card,In-Store,Completed,0,2.0
TXN059365,CUST01147,PROD0015,ST006,2023-02-12,2023,2,Q1,Sunday,1,1.99,0.2,1.79,0.81,Debit Card,In-Store,Completed,0,0.0
TXN059366,CUST05036,PROD0041,ST010,2022-07-27,2022,7,Q3,Wednesday,2,98.23,0.0,0.0,0.0,Debit Card,Online,Returned,1,3.0
TXN059367,CUST06211,PROD0015,ST018,2023-05-03,2023,5,Q2,Wednesday,1,1.99,0.2,1.79,0.81,Gift Card,Online,Completed,0,2.0
TXN059368,CUST04895,PROD0032,ST018,2022-08-17,2022,8,Q3,Wednesday,2,61.34,12.27,110.41,57.41,Google Pay,Mobile App,Completed,0,2.0
TXN059369,CUST07113,PROD0050,ST020,2022-04-10,2022,4,Q2,Sunday,1,1.99,0.0,1.99,0.76,Google Pay,In-Store,Completed,0,1.0
TXN059370,CUST00065,PROD0065,ST017,2024-02-25,2024,2,Q1,Sunday,5,23.13,17.35,98.3,39.32,Apple Pay,Online,Completed,0,5.0
TXN059371,CUST02984,PROD0022,ST003,2024-11-08,2024,11,Q4,Friday,1,63.71,0.0,0.0,0.0,Credit Card,Mobile App,Returned,1,0.0
TXN059372,CUST04043,PROD0056,ST015,2024-10-29,2024,10,Q4,Tuesday,2,29.18,2.92,55.44,12.2,PayPal,In-Store,Completed,0,7.0
TXN059373,CUST04301,PROD0030,ST010,2022-03-06,2022,3,Q1,Sunday,1,60.42,0.0,0.0,0.0,Debit Card,Mobile App,Returned,1,1.0
TXN059374,CUST05558,PROD0060,ST015,2023-11-10,2023,11,Q4,Friday,1,29.71,2.97,0.0,0.0,Credit Card,In-Store,Returned,1,1.0
TXN059375,CUST01272,PROD0001,ST009,2024-09-30,2024,9,Q3,Monday,2,239.61,47.92,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN059376,CUST00792,PROD0051,ST019,2024-02-26,2024,2,Q1,Monday,1,21.89,1.09,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN059377,CUST02703,PROD0053,ST005,2023-03-03,2023,3,Q1,Friday,2,9.88,0.0,19.76,4.35,Credit Card,Online,Completed,0,2.0
TXN059378,CUST02460,PROD0048,ST014,2024-05-31,2024,5,Q2,Friday,1,112.57,16.89,95.68,36.36,Debit Card,Mobile App,Completed,0,5.0
TXN059379,CUST01039,PROD0060,ST003,2022-03-30,2022,3,Q1,Wednesday,1,29.71,1.49,28.22,6.21,Debit Card,In-Store,Completed,0,0.0
TXN059380,CUST07640,PROD0014,ST009,2023-06-12,2023,6,Q2,Monday,2,1.99,0.4,3.58,1.61,Credit Card,Online,Completed,0,5.0
TXN059381,CUST02280,PROD0008,ST013,2024-02-03,2024,2,Q1,Saturday,1,272.09,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN059382,CUST05972,PROD0063,ST015,2023-04-15,2023,4,Q2,Saturday,1,3.94,0.39,0.0,0.0,Debit Card,Online,Cancelled,0,0.0
TXN059383,CUST01549,PROD0014,ST016,2024-07-22,2024,7,Q3,Monday,2,1.99,0.0,3.98,1.79,Credit Card,In-Store,Completed,0,5.0
TXN059384,CUST07270,PROD0001,ST019,2024-11-24,2024,11,Q4,Sunday,1,239.61,11.98,270.19,63.74,Credit Card,Online,Completed,0,2.0
TXN059385,CUST03014,PROD0005,ST018,2022-04-03,2022,4,Q2,Sunday,4,151.9,60.76,546.84,153.12,Credit Card,Mobile App,Completed,0,5.0
TXN059386,CUST04599,PROD0016,ST005,2022-10-15,2022,10,Q4,Saturday,2,35.32,0.0,70.64,31.79,Credit Card,In-Store,Completed,0,3.0
TXN059387,CUST03850,PROD0024,ST009,2022-01-11,2022,1,Q1,Tuesday,3,3.76,0.0,10.5,3.95,Credit Card,Mobile App,Completed,0,3.0
TXN059388,CUST05503,PROD0056,ST002,2022-01-03,2022,1,Q1,Monday,5,29.18,7.3,116.8,30.49,Debit Card,In-Store,Completed,0,2.0
TXN059389,CUST03991,PROD0012,ST014,2023-12-27,2023,12,Q4,Wednesday,3,38.7,11.61,118.27,47.02,Google Pay,In-Store,Completed,0,0.0
TXN059390,CUST01690,PROD0039,ST020,2023-03-02,2023,3,Q1,Thursday,2,4.09,1.23,6.95,3.61,Credit Card,Online,Completed,0,2.0
TXN059391,CUST06173,PROD0042,ST013,2023-01-28,2023,1,Q1,Saturday,1,72.71,7.27,0.0,0.0,Debit Card,Online,Returned,1,3.0
TXN059392,CUST00059,PROD0005,ST005,2024-10-17,2024,10,Q4,Thursday,1,151.9,0.0,151.9,42.53,Debit Card,In-Store,Completed,0,0.0
TXN059393,CUST06698,PROD0011,ST015,2022-08-01,2022,8,Q3,Monday,3,38.78,17.45,98.89,44.5,Credit Card,Online,Completed,0,2.0
TXN059394,CUST07459,PROD0066,ST018,2022-08-14,2022,8,Q3,Sunday,3,28.56,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN059395,CUST05669,PROD0061,ST011,2023-08-24,2023,8,Q3,Thursday,1,10.21,0.51,9.7,3.88,Apple Pay,In-Store,Completed,0,3.0
TXN059396,CUST05481,PROD0059,ST016,2023-05-12,2023,5,Q2,Friday,2,21.98,0.0,43.96,9.67,Apple Pay,In-Store,Completed,0,0.0
TXN059397,CUST01112,PROD0044,ST012,2022-12-02,2022,12,Q4,Friday,1,51.45,7.72,47.5,16.62,Google Pay,Online,Completed,0,2.0
TXN059398,CUST04982,PROD0014,ST015,2024-08-31,2024,8,Q3,Saturday,1,1.99,0.2,1.79,0.81,Debit Card,Mobile App,Completed,0,2.0
TXN059399,CUST04297,PROD0049,ST011,2024-10-23,2024,10,Q4,Wednesday,3,80.46,0.0,241.38,91.72,Credit Card,In-Store,Completed,0,3.0
TXN059400,CUST04555,PROD0019,ST018,2024-11-21,2024,11,Q4,Thursday,4,23.22,4.64,0.0,0.0,Debit Card,Mobile App,Cancelled,0,5.0
TXN059401,CUST07075,PROD0022,ST007,2022-12-27,2022,12,Q4,Tuesday,1,63.71,6.37,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN059402,CUST02986,PROD0032,ST007,2023-12-29,2023,12,Q4,Friday,2,61.34,0.0,129.25,63.79,Debit Card,In-Store,Completed,0,0.0
TXN059403,CUST02492,PROD0023,ST011,2023-11-09,2023,11,Q4,Thursday,1,78.38,0.0,87.35,27.43,Credit Card,In-Store,Completed,0,2.0
TXN059404,CUST01347,PROD0053,ST015,2022-10-05,2022,10,Q4,Wednesday,3,9.88,1.48,28.16,6.2,Credit Card,In-Store,Completed,0,5.0
TXN059405,CUST06385,PROD0039,ST016,2023-10-19,2023,10,Q4,Thursday,1,4.09,0.41,0.0,0.0,Debit Card,Online,Cancelled,0,2.0
TXN059406,CUST02292,PROD0038,ST004,2023-05-27,2023,5,Q2,Saturday,2,1.99,0.2,3.78,1.97,Debit Card,Mobile App,Completed,0,2.0
TXN059407,CUST01395,PROD0017,ST008,2023-09-14,2023,9,Q3,Thursday,2,19.55,0.0,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN059408,CUST02874,PROD0022,ST017,2022-03-08,2022,3,Q1,Tuesday,5,63.71,31.86,286.69,100.34,Apple Pay,Online,Completed,0,2.0
TXN059409,CUST07155,PROD0032,ST020,2023-03-14,2023,3,Q1,Tuesday,1,61.34,6.13,55.21,28.71,Debit Card,Online,Completed,0,2.0
TXN059410,CUST06898,PROD0014,ST006,2024-10-12,2024,10,Q4,Saturday,2,1.99,0.0,3.98,1.79,Credit Card,In-Store,Completed,0,0.0
TXN059411,CUST04374,PROD0012,ST010,2023-09-01,2023,9,Q3,Friday,1,38.7,1.94,0.0,0.0,Google Pay,Online,Returned,1,5.0
TXN059412,CUST03011,PROD0057,ST014,2022-04-13,2022,4,Q2,Wednesday,1,7.93,0.4,7.53,1.66,Credit Card,In-Store,Completed,0,3.0
TXN059413,CUST04887,PROD0007,ST011,2022-12-29,2022,12,Q4,Thursday,1,369.51,18.48,0.0,0.0,Debit Card,Online,Returned,1,0.0
TXN059414,CUST00819,PROD0056,ST004,2023-10-21,2023,10,Q4,Saturday,2,29.18,0.0,58.36,12.84,Debit Card,Online,Completed,0,2.0
TXN059415,CUST00383,PROD0053,ST004,2023-11-27,2023,11,Q4,Monday,2,9.88,0.0,22.58,4.35,Credit Card,In-Store,Completed,0,0.0
TXN059416,CUST01431,PROD0029,ST015,2023-06-29,2023,6,Q2,Thursday,4,44.97,0.0,179.88,62.96,Credit Card,Online,Completed,0,5.0
TXN059417,CUST07751,PROD0014,ST018,2022-01-20,2022,1,Q1,Thursday,1,1.99,0.0,1.75,0.9,PayPal,Online,Completed,0,2.0
TXN059418,CUST02398,PROD0051,ST002,2023-10-22,2023,10,Q4,Sunday,1,21.89,1.09,20.8,4.58,Debit Card,In-Store,Completed,0,1.0
TXN059419,CUST05796,PROD0040,ST015,2024-03-06,2024,3,Q1,Wednesday,1,31.54,1.58,29.96,15.58,Debit Card,Mobile App,Completed,0,2.0
TXN059420,CUST04061,PROD0011,ST005,2023-04-04,2023,4,Q2,Tuesday,1,38.78,0.0,38.78,17.45,Gift Card,In-Store,Completed,0,1.0
TXN059421,CUST05302,PROD0044,ST002,2022-10-15,2022,10,Q4,Saturday,1,51.45,2.57,48.88,18.57,Apple Pay,Online,Completed,0,1.0
TXN059422,CUST00049,PROD0070,ST015,2024-02-13,2024,2,Q1,Tuesday,1,18.87,0.94,17.93,7.53,Debit Card,In-Store,Completed,0,0.0
TXN059423,CUST01080,PROD0054,ST006,2023-07-08,2023,7,Q3,Saturday,1,25.34,2.53,22.81,5.02,PayPal,Mobile App,Completed,0,1.0
TXN059424,CUST03584,PROD0022,ST016,2022-06-12,2022,6,Q2,Sunday,1,63.71,3.19,60.52,21.18,Credit Card,In-Store,Completed,0,3.0
TXN059425,CUST04780,PROD0064,ST005,2023-05-16,2023,5,Q2,Tuesday,2,3.04,0.0,0.0,0.0,Google Pay,In-Store,Cancelled,0,0.0
TXN059426,CUST03233,PROD0001,ST019,2024-10-21,2024,10,Q4,Monday,3,239.61,107.82,611.01,171.08,Credit Card,In-Store,Completed,0,0.0
TXN059427,CUST07398,PROD0051,ST012,2023-07-22,2023,7,Q3,Saturday,2,21.89,4.38,0.0,0.0,Credit Card,Mobile App,Cancelled,0,3.0
TXN059428,CUST07396,PROD0016,ST009,2023-08-05,2023,8,Q3,Saturday,2,35.32,7.06,63.58,28.61,Apple Pay,In-Store,Completed,0,2.0
TXN059429,CUST04277,PROD0024,ST017,2023-02-15,2023,2,Q1,Wednesday,2,3.76,0.0,7.52,2.63,Apple Pay,In-Store,Completed,0,0.0
TXN059430,CUST07130,PROD0006,ST007,2023-05-27,2023,5,Q2,Saturday,1,151.9,0.0,151.9,42.53,PayPal,Online,Completed,0,2.0
TXN059431,CUST05370,PROD0052,ST008,2022-09-19,2022,9,Q3,Monday,3,13.38,6.02,34.12,7.51,Debit Card,Mobile App,Completed,0,2.0
TXN059432,CUST06205,PROD0053,ST017,2024-03-16,2024,3,Q1,Saturday,2,9.88,0.0,19.76,4.35,Debit Card,Mobile App,Completed,0,2.0
TXN059433,CUST02664,PROD0057,ST018,2022-11-11,2022,11,Q4,Friday,3,7.93,1.19,25.2,4.97,Apple Pay,Online,Completed,0,7.0
TXN059434,CUST04357,PROD0039,ST016,2023-05-23,2023,5,Q2,Tuesday,1,4.09,0.0,4.09,2.13,PayPal,Online,Completed,0,2.0
TXN059435,CUST07652,PROD0061,ST009,2023-04-06,2023,4,Q2,Thursday,1,10.21,0.0,10.21,4.08,Credit Card,Online,Completed,0,3.0
TXN059436,CUST07489,PROD0033,ST017,2024-01-17,2024,1,Q1,Wednesday,2,27.76,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,5.0
TXN059437,CUST01696,PROD0062,ST020,2024-07-04,2024,7,Q3,Thursday,1,13.14,0.0,0.0,0.0,Debit Card,In-Store,Returned,1,3.0
TXN059438,CUST04862,PROD0052,ST002,2024-07-05,2024,7,Q3,Friday,1,13.38,0.0,13.38,2.94,Debit Card,Mobile App,Completed,0,2.0
TXN059439,CUST01228,PROD0011,ST014,2022-04-17,2022,4,Q2,Sunday,2,38.78,0.0,77.56,34.9,Credit Card,In-Store,Completed,0,2.0
TXN059440,CUST07891,PROD0008,ST015,2022-10-06,2022,10,Q4,Thursday,3,272.09,40.81,0.0,0.0,Google Pay,Online,Returned,1,7.0
TXN059441,CUST06422,PROD0035,ST008,2022-01-02,2022,1,Q1,Sunday,2,42.81,0.0,0.0,0.0,Credit Card,Mobile App,Returned,1,0.0
TXN059442,CUST05231,PROD0012,ST003,2024-02-27,2024,2,Q1,Tuesday,1,38.7,1.94,0.0,0.0,Apple Pay,Online,Returned,1,0.0
TXN059443,CUST01541,PROD0051,ST019,2023-07-24,2023,7,Q3,Monday,3,21.89,0.0,65.67,14.45,PayPal,In-Store,Completed,0,0.0
TXN059444,CUST06395,PROD0008,ST012,2022-06-04,2022,6,Q2,Saturday,1,272.09,0.0,272.09,76.19,Google Pay,Mobile App,Completed,0,2.0
TXN059445,CUST04780,PROD0019,ST011,2024-06-19,2024,6,Q2,Wednesday,1,23.22,0.0,23.22,10.45,Debit Card,Online,Completed,0,3.0
TXN059446,CUST06371,PROD0055,ST004,2023-02-26,2023,2,Q1,Sunday,2,30.37,0.0,0.0,0.0,PayPal,Online,Cancelled,0,2.0
TXN059447,CUST01438,PROD0035,ST011,2023-03-28,2023,3,Q1,Tuesday,3,42.81,0.0,128.43,66.78,Credit Card,In-Store,Completed,0,3.0
TXN059448,CUST05420,PROD0070,ST001,2024-06-05,2024,6,Q2,Wednesday,1,18.87,0.0,18.87,7.93,Debit Card,Online,Completed,0,2.0
TXN059449,CUST01900,PROD0027,ST015,2024-05-16,2024,5,Q2,Thursday,1,17.45,0.87,0.0,0.0,Debit Card,Online,Cancelled,0,0.0
TXN059450,CUST06377,PROD0030,ST014,2023-09-09,2023,9,Q3,Saturday,2,60.42,0.0,120.84,42.29,PayPal,In-Store,Completed,0,0.0
TXN059451,CUST05584,PROD0005,ST018,2024-03-02,2024,3,Q1,Saturday,1,151.9,0.0,151.9,42.53,Debit Card,In-Store,Completed,0,0.0
TXN059452,CUST01767,PROD0024,ST016,2024-09-18,2024,9,Q3,Wednesday,3,3.76,1.13,10.15,3.55,Credit Card,In-Store,Completed,0,0.0
TXN059453,CUST00052,PROD0024,ST007,2023-02-09,2023,2,Q1,Thursday,2,3.76,0.0,7.52,2.63,Debit Card,Online,Completed,0,2.0
TXN059454,CUST01893,PROD0016,ST011,2023-03-16,2023,3,Q1,Thursday,1,35.32,1.77,0.0,0.0,Credit Card,Online,Returned,1,1.0
TXN059455,CUST04270,PROD0014,ST019,2023-05-06,2023,5,Q2,Saturday,2,1.99,0.4,3.58,1.61,Debit Card,In-Store,Completed,0,0.0
TXN059456,CUST06756,PROD0020,ST006,2024-03-21,2024,3,Q1,Thursday,4,5.57,3.34,18.94,8.52,Debit Card,In-Store,Completed,0,1.0
TXN059457,CUST05447,PROD0014,ST004,2024-12-07,2024,12,Q4,Saturday,1,1.99,0.1,2.23,0.85,Credit Card,In-Store,Completed,0,0.0
TXN059458,CUST06999,PROD0033,ST005,2024-02-14,2024,2,Q1,Wednesday,1,27.76,0.0,0.0,0.0,Apple Pay,Online,Cancelled,0,1.0
TXN059459,CUST03815,PROD0051,ST016,2024-07-07,2024,7,Q3,Sunday,2,21.89,2.19,0.0,0.0,Google Pay,Mobile App,Returned,1,3.0
TXN059460,CUST00891,PROD0021,ST001,2024-09-21,2024,9,Q3,Saturday,1,148.28,0.0,148.28,51.9,Credit Card,Mobile App,Completed,0,3.0
TXN059461,CUST02993,PROD0021,ST020,2024-06-18,2024,6,Q2,Tuesday,1,148.28,7.41,140.87,49.3,PayPal,Online,Completed,0,2.0
TXN059462,CUST05802,PROD0056,ST016,2024-09-07,2024,9,Q3,Saturday,3,29.18,0.0,87.54,19.26,Credit Card,Online,Completed,0,2.0
TXN059463,CUST03608,PROD0058,ST016,2023-07-10,2023,7,Q3,Monday,1,14.29,1.43,0.0,0.0,Credit Card,Online,Returned,1,0.0
TXN059464,CUST01068,PROD0057,ST004,2023-09-05,2023,9,Q3,Tuesday,2,7.93,0.0,15.86,3.49,Debit Card,Mobile App,Completed,0,2.0
TXN059465,CUST01299,PROD0003,ST013,2022-01-09,2022,1,Q1,Sunday,1,257.72,0.0,207.22,72.16,Debit Card,In-Store,Completed,0,2.0
TXN059466,CUST06930,PROD0015,ST005,2022-02-24,2022,2,Q1,Thursday,2,1.99,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN059467,CUST01977,PROD0019,ST016,2024-01-06,2024,1,Q1,Saturday,4,23.22,4.64,72.07,39.71,Debit Card,Online,Completed,0,2.0
TXN059468,CUST02698,PROD0029,ST017,2024-05-03,2024,5,Q2,Friday,1,44.97,4.5,0.0,0.0,Debit Card,In-Store,Cancelled,0,3.0
TXN059469,CUST07701,PROD0068,ST011,2022-09-01,2022,9,Q3,Thursday,1,25.04,0.0,25.04,10.02,PayPal,Mobile App,Completed,0,2.0
TXN059470,CUST02295,PROD0013,ST002,2024-01-28,2024,1,Q1,Sunday,2,63.47,6.35,113.4,54.27,Apple Pay,Mobile App,Completed,0,2.0
TXN059471,CUST05849,PROD0034,ST019,2022-02-07,2022,2,Q1,Monday,1,8.96,0.9,8.06,4.19,Google Pay,In-Store,Completed,0,0.0
TXN059472,CUST05044,PROD0012,ST019,2022-10-18,2022,10,Q4,Tuesday,1,38.7,1.94,36.76,16.54,PayPal,In-Store,Completed,0,0.0
TXN059473,CUST03008,PROD0005,ST020,2022-04-22,2022,4,Q2,Friday,1,151.9,7.6,144.3,40.4,Debit Card,In-Store,Completed,0,7.0
TXN059474,CUST02604,PROD0025,ST003,2022-05-20,2022,5,Q2,Friday,1,47.78,7.17,40.61,14.21,Debit Card,In-Store,Completed,0,0.0
TXN059475,CUST07930,PROD0018,ST009,2023-04-03,2023,4,Q2,Monday,1,66.0,0.0,66.0,29.7,Debit Card,Online,Completed,0,2.0
TXN059476,CUST07161,PROD0034,ST020,2022-08-15,2022,8,Q3,Monday,1,8.96,0.45,8.51,4.43,PayPal,Online,Completed,0,2.0
TXN059477,CUST04915,PROD0020,ST015,2024-12-15,2024,12,Q4,Sunday,1,5.57,0.84,5.55,2.13,Debit Card,Mobile App,Completed,0,2.0
TXN059478,CUST04233,PROD0028,ST011,2023-03-13,2023,3,Q1,Monday,1,93.78,0.0,93.78,32.82,Credit Card,Online,Completed,0,3.0
TXN059479,CUST00149,PROD0070,ST006,2022-10-14,2022,10,Q4,Friday,3,18.87,0.0,56.61,23.78,PayPal,Online,Completed,0,2.0
TXN059480,CUST05775,PROD0023,ST010,2022-05-24,2022,5,Q2,Tuesday,3,78.38,0.0,235.14,82.3,PayPal,Online,Completed,0,2.0
TXN059481,CUST07627,PROD0044,ST017,2022-04-15,2022,4,Q2,Friday,1,51.45,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,7.0
TXN059482,CUST04979,PROD0042,ST012,2022-11-02,2022,11,Q4,Wednesday,1,72.71,3.64,76.36,26.25,Debit Card,Mobile App,Completed,0,2.0
TXN059483,CUST06090,PROD0006,ST019,2023-12-05,2023,12,Q4,Tuesday,2,151.9,15.19,340.1,80.81,Credit Card,In-Store,Completed,0,0.0
TXN059484,CUST02103,PROD0030,ST018,2024-06-08,2024,6,Q2,Saturday,3,60.42,9.06,172.2,60.27,Debit Card,In-Store,Completed,0,3.0
TXN059485,CUST04850,PROD0062,ST014,2023-09-19,2023,9,Q3,Tuesday,2,13.14,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN059486,CUST00002,PROD0020,ST011,2023-12-14,2023,12,Q4,Thursday,1,5.57,0.0,6.38,2.51,Debit Card,In-Store,Completed,0,0.0
TXN059487,CUST04213,PROD0016,ST009,2022-02-06,2022,2,Q1,Sunday,1,35.32,1.77,33.55,15.1,Debit Card,Online,Completed,0,2.0
TXN059488,CUST00557,PROD0012,ST006,2022-03-07,2022,3,Q1,Monday,1,38.7,3.87,34.83,15.67,Apple Pay,In-Store,Completed,0,3.0
TXN059489,CUST04482,PROD0060,ST003,2024-10-07,2024,10,Q4,Monday,1,29.71,2.97,0.0,0.0,Debit Card,Mobile App,Returned,1,2.0
TXN059490,CUST03414,PROD0001,ST007,2024-09-18,2024,9,Q3,Wednesday,3,239.61,71.88,0.0,0.0,Debit Card,In-Store,Cancelled,0,3.0
TXN059491,CUST05731,PROD0070,ST002,2024-08-23,2024,8,Q3,Friday,1,18.87,0.94,17.93,7.53,PayPal,In-Store,Completed,0,2.0
TXN059492,CUST05558,PROD0048,ST013,2024-07-30,2024,7,Q3,Tuesday,1,112.57,11.26,101.31,38.5,Apple Pay,Mobile App,Completed,0,2.0
TXN059493,CUST06417,PROD0068,ST011,2022-05-19,2022,5,Q2,Thursday,3,25.04,11.27,63.85,25.54,Debit Card,Online,Completed,0,2.0
TXN059494,CUST00524,PROD0012,ST014,2023-10-28,2023,10,Q4,Saturday,1,38.7,3.87,34.83,15.67,Google Pay,Online,Completed,0,2.0
TXN059495,CUST05999,PROD0005,ST005,2023-12-23,2023,12,Q4,Saturday,2,151.9,15.19,327.78,80.81,PayPal,In-Store,Completed,0,2.0
TXN059496,CUST05843,PROD0037,ST010,2022-02-16,2022,2,Q1,Wednesday,3,31.76,0.0,95.28,49.55,Debit Card,Online,Completed,0,2.0
TXN059497,CUST07420,PROD0066,ST014,2024-04-10,2024,4,Q2,Wednesday,1,28.56,0.0,0.0,0.0,Google Pay,Online,Cancelled,0,1.0
TXN059498,CUST01259,PROD0031,ST019,2023-05-18,2023,5,Q2,Thursday,5,17.17,0.0,85.85,44.64,Google Pay,In-Store,Completed,0,3.0
TXN059499,CUST05918,PROD0027,ST010,2024-03-30,2024,3,Q1,Saturday,1,17.45,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,2.0
TXN059500,CUST03368,PROD0026,ST009,2023-06-18,2023,6,Q2,Sunday,1,80.55,0.0,80.55,28.19,Apple Pay,In-Store,Completed,0,3.0
TXN059501,CUST06175,PROD0002,ST018,2022-10-18,2022,10,Q4,Tuesday,2,163.41,0.0,326.82,91.51,Credit Card,In-Store,Completed,0,2.0
